timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-08-13T13:30:00.000Z,13/8/2025, 19:00:00,231.07000732421875,235,230.42999267578125,233.3300018310547,69878500,214.6625,216.53134305707883,74.39,5.189650804419102,232.1377676606017,197.1872323393983
2025-08-14T13:30:00.000Z,14/8/2025, 19:00:00,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300,215.8004997253418,218.07883407824247,73.35,5.821209376648909,234.8147839716047,196.78621547907892
2025-08-15T13:30:00.000Z,15/8/2025, 19:00:00,234,234.27999877929688,229.33999633789062,231.58999633789062,56038700,216.82099990844728,219.3656114363042,71.02,6.154752685757813,236.8950913319548,196.74690848493975
2025-08-18T13:30:00.000Z,18/8/2025, 19:00:00,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,217.74150009155272,220.46317219376556,69.62,6.290095947043113,238.60770123003562,196.87529895306983
2025-08-19T13:30:00.000Z,19/8/2025, 19:00:00,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,218.54950027465821,221.42477460946347,68.93,6.298127177230469,240.07661191324553,197.0223886360709
2025-08-20T13:30:00.000Z,20/8/2025, 19:00:00,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,219.1425003051758,221.86146221873705,60.1,5.8696827161004705,240.8051548728593,197.47984573749227
2025-08-21T13:30:00.000Z,21/8/2025, 19:00:00,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,219.6995002746582,222.1508461880463,58.14,5.378568827881111,241.35279286058437,198.046207688732
2025-08-22T13:30:00.000Z,22/8/2025, 19:00:00,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42477800,220.39349975585938,222.6850507898358,61.61,5.16064695471303,242.14573060288623,198.64126890883253
2025-08-25T13:30:00.000Z,25/8/2025, 19:00:00,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,30983100,221.04899978637695,223.11123677767137,60.48,4.883237135361412,242.78721384820784,199.31078572454607
2025-08-26T13:30:00.000Z,26/8/2025, 19:00:00,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,54575100,221.95099945068358,223.701594947283,63.09,4.781753318376843,243.48744770025857,200.4145512011086
